F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,file,emotion
24.820917,0.098627366,21.536032,25.276783,27.214954,5.6789227,14.148172,4.97942,68.277176,28.689068,1.1739036,0.86045516,0.09771516,1.0068762,2.207488,2.109773,13.702274,6.088179,19.482565,8.332383,0.83983517,0.98078024,23.286846,0.54179716,2.805268,2.4716868,13.086765,0.6451655,7.698573,0.6839118,0.02137009,1.4019494,1.0832896,0.64541495,3.2983983,1.1970441,1.0359613,4.239227,17.213112,0.29638296,566.2127,0.5531967,1166.027,0.25195956,-66.69006,-1.3090614,1549.5961,0.15213375,906.91486,0.26333952,-72.20366,-1.1263808,2530.8306,0.161403,839.8764,0.5600247,-73.70572,-1.0907689,-11.879418,-0.3594648,17.683683,0.33994448,0.041203618,0.66223514,-0.024147548,-0.46803004,1.2766775,0.5590826,27.20393,0.50792724,3.654263,2.2838175,16.092142,0.57676077,8.585064,0.66347516,-8.386192,17.61946,-0.018612156,-0.0008037453,0.04053678,3.0769231,1.6666667,0.41,0.0,0.08,0.02,-20.190289,C:/proje/ser_proje/dataset\Angry\1157_kz_demir.wav,Angry
23.123589,0.07195206,22.308226,23.31316,24.003849,1.6956234,48.510616,18.78444,27.095076,2.3341444,1.1088417,0.9600709,0.17314175,0.5879636,2.327913,2.1547713,10.486611,4.805796,12.3248415,3.3021164,0.7969569,1.0756419,31.936712,0.24801,7.4499993,1.6419876,9.438541,1.1648725,5.6270356,1.2819693,0.022995276,0.98935807,1.1411846,0.7079293,2.9407156,1.2898703,2.5909278,2.6397057,24.76606,0.41221738,430.34903,0.2072952,1320.4418,0.11357515,-28.76215,-2.18792,1441.16,0.12593593,1206.4712,0.25659087,-41.837955,-1.3994381,2351.5505,0.10277282,1030.7445,0.22199869,-46.009365,-1.2388271,-19.789318,-0.4459717,28.631027,0.33970207,0.016523,3.013829,-0.027203336,-0.38699925,1.0015949,0.85168046,35.368004,0.09339501,8.785964,1.5068905,9.651855,1.2550929,5.9708385,1.3323898,-11.362249,21.341518,-0.024070509,-0.0068099247,0.029766303,2.777778,1.5151516,0.57,0.0,0.07,0.0,-20.65847,C:/proje/ser_proje/dataset\Angry\1157_kz_deve.wav,Angry
25.152737,0.07873705,23.319496,25.672197,26.864521,3.5450249,12.244595,0.0,-7.825267,19.006905,1.0601443,1.0686821,0.09478724,0.29794386,2.3732522,2.2784648,4.184965,3.0041182,10.578783,0.0,0.6332074,1.2130401,18.09733,0.33634913,4.0862503,1.3995227,18.364191,0.63709366,10.16094,0.6256505,0.024145156,0.8957981,0.9390176,0.42305157,4.095163,0.56199074,3.5966632,2.05886,14.440752,0.40464318,363.57257,0.18780215,1075.9692,0.1774173,-93.71009,-1.0127164,1460.8229,0.046036877,537.0449,0.58699924,-103.13353,-0.8370866,2380.248,0.07011486,704.91675,0.37363487,-99.80759,-0.8961531,-10.033726,-0.4300205,15.9822445,0.23711462,0.031948764,0.9884532,-0.026223736,-0.44475418,1.2256846,0.5537257,21.95789,0.2860712,4.149333,1.6933342,26.923239,0.40141767,11.727518,0.5680539,-9.745982,17.829468,-0.025299786,-0.0012586055,0.03212035,1.2987013,1.4084507,0.38,0.0,0.14999999,0.0,-22.887676,C:/proje/ser_proje/dataset\Angry\1157_kz_deyim.wav,Angry
24.524857,0.083403036,22.188305,25.564575,26.563107,4.3748016,18.600693,4.485678,36.661366,0.0,0.85512614,0.87756324,0.08035277,0.7095606,1.7319119,1.6515591,12.2772255,1.1171093,4.398891,7.500858,0.54851276,0.9030496,21.341177,0.30109382,7.950325,0.8191288,17.19888,0.48291767,6.3539815,1.1604598,0.024416585,0.68048495,1.6007069,0.66868424,4.2347565,0.7587821,2.5408318,1.4757851,23.092857,0.19321091,438.1017,0.4743117,1186.5061,0.08085573,-69.71642,-1.2590709,1471.5128,0.09391675,837.57715,0.17379783,-79.772575,-0.98895496,2406.1057,0.08877863,801.73773,0.36498868,-79.37572,-0.99689054,-15.663161,-0.25554597,21.2929,0.23138301,0.016264005,1.1695961,-0.021070907,-0.46069407,0.875066,0.40618816,24.798,0.22935095,11.707534,0.48113343,22.217834,0.2448997,8.300647,0.98894334,-10.01493,18.738806,-0.0049956883,-0.007214756,0.042012062,4.0816326,2.2727273,0.29,0.0,0.06,0.03,-23.609518,C:/proje/ser_proje/dataset\Angry\1157_kz_dil.wav,Angry
24.167362,0.09105647,22.43353,24.467966,25.930136,3.496605,89.53274,40.834316,3.2104962,15.467655,1.2763282,0.98456836,0.15392825,1.0553448,2.0895033,1.935575,20.586498,16.297035,1.503283,10.909516,0.88328165,1.2085198,17.747747,0.7285747,8.109298,2.4925396,4.809658,1.7172009,19.294762,0.7470754,0.03476598,0.7883306,1.9973352,0.60855436,0.25713897,18.625053,3.3563097,2.2268555,17.525236,0.35688028,516.883,0.5776178,1179.7063,0.18467763,-47.63406,-1.5614215,1523.9747,0.13340533,904.7459,0.43864614,-51.982014,-1.3697566,2461.5505,0.13827994,924.0142,0.30607927,-55.286407,-1.2486228,-9.53079,-0.47597128,19.000967,0.26039085,0.021250248,1.7658814,-0.019322291,-0.4982281,1.1804554,0.9239624,18.54169,0.7881229,11.224306,2.0090687,4.0386114,2.2289066,23.244392,0.62219125,-8.869146,20.545654,-0.02549035,-0.00036531896,0.02469379,2.7027028,1.4705882,0.53999996,0.0,0.055,0.035,-20.018036,C:/proje/ser_proje/dataset\Angry\1157_kz_dizge.wav,Angry
24.106602,0.101066954,21.435715,24.641617,26.005106,4.5693913,26.922644,14.715871,166.7616,137.22888,1.2154453,0.79809767,0.1033442,1.277782,2.1491213,2.045777,9.546302,0.0,-9.492842,0.0,0.74661016,0.72475934,31.022524,0.36858425,0.23421332,34.55837,11.517495,0.3875019,12.716908,0.8335162,0.014562464,0.65411496,1.1970146,0.70838475,3.7113602,1.157458,2.394796,2.8464196,21.01896,0.4814008,576.0981,0.3872334,1386.244,0.0984565,-29.792166,-2.0953941,1570.7129,0.15237921,1090.807,0.18741986,-39.123646,-1.4968424,2519.787,0.15150346,1062.1718,0.26758772,-42.91879,-1.3389375,-13.210529,-0.34289548,21.568607,0.29921478,0.035072975,0.9520427,-0.016261447,-0.6071944,0.952218,0.450913,35.396706,0.25262454,-1.5502009,-5.27496,11.426034,0.4361858,14.319747,0.7984304,-12.675033,23.466564,-0.037455056,-0.001786355,0.020881187,1.6949153,1.8867925,0.45,0.0,0.04,0.0,-20.857832,C:/proje/ser_proje/dataset\Angry\1157_kz_dugun.wav,Angry
24.114304,0.04661186,23.479074,24.597708,24.781128,1.3020535,6.7528725,0.0,10.46888,0.0,1.3859718,0.87078947,0.112943575,0.81761307,2.725271,2.6123273,5.943825,3.3488827,7.082386,0.0,0.69195443,0.9393576,16.71925,1.1788839,2.8195112,3.218607,2.0826807,3.813693,0.7592879,6.727144,0.011593273,0.84147334,0.84451866,0.7976587,4.5306163,0.79445034,0.7217276,6.653898,14.634778,0.39535546,428.47653,0.25742978,1313.9187,0.11437443,-90.115295,-1.077553,1370.4081,0.09389391,1100.5837,0.10963499,-95.46144,-0.9687633,2281.0344,0.07522819,910.0009,0.1523928,-98.19164,-0.9172667,-12.785299,-0.16706106,22.772907,0.1215554,0.05046489,0.4450686,-0.023651298,-0.31163087,1.2053362,0.41632766,31.826942,0.19865453,-2.0442793,-2.043604,-1.2867382,-6.8509917,-1.5541074,-2.783588,-0.8960707,7.976087,-0.019274414,0.002870256,0.15996964,1.2658229,1.3513514,0.39999998,0.0,0.155,0.055,-19.795166,C:/proje/ser_proje/dataset\Angry\1157_kz_eger.wav,Angry
25.314217,0.06229293,24.456276,25.101677,25.47518,1.0189037,161.10562,104.13291,22.051346,9.283184,1.2356343,0.75068474,0.17253932,1.1990904,2.0990314,1.9264921,18.266342,12.138428,28.961613,13.5540695,0.8957783,0.84441185,22.609255,0.641919,-2.5111399,-4.421769,6.152231,2.3819292,-0.1026707,-92.120415,0.013736714,0.8602449,1.3404918,0.59170353,2.941708,1.1763393,2.7594113,1.990518,19.42055,0.3938141,561.29034,0.46538883,1232.7413,0.13657771,-70.56241,-1.2754674,1504.8405,0.12476051,940.67694,0.33085784,-75.07453,-1.1227123,2608.0647,0.12425912,853.87177,0.40089646,-80.65304,-0.99577487,-9.187582,-0.7513921,21.6721,0.3952145,0.0432197,0.52602774,-0.012285689,-1.0163437,1.2055368,0.556708,28.838764,0.5054726,-2.167779,-3.790906,10.533543,1.2714138,-2.7212589,-3.8725228,-2.777356,17.452665,0.021150764,0.005997391,0.45646298,4.3010755,3.409091,0.18333334,0.14613539,0.065,0.061846584,-22.431288,C:/proje/ser_proje/dataset\Angry\1157_kz_elmacik.wav,Angry
24.551392,0.074667096,23.466545,24.062798,25.70557,2.239025,42.92443,2.52938,53.82795,0.0,0.95482194,0.73065054,0.0878019,1.1724467,1.5681301,1.4803282,10.847515,5.635388,7.2507696,1.1218023,0.55941117,0.93667185,9.857101,2.122837,7.855909,1.6512765,2.13863,8.790799,7.8574243,1.3591977,0.033025768,0.6070839,1.2380267,0.59903866,2.028133,1.114853,0.6285345,10.248799,20.483177,0.30332226,445.72565,0.40579045,1135.6473,0.14953424,-112.18576,-0.84081596,1483.2993,0.10019961,753.64215,0.24373,-119.16407,-0.7268292,2554.178,0.073602505,833.47,0.26433325,-120.96466,-0.6994235,-11.1669855,-0.57559204,20.364674,0.42118788,0.03833268,0.8534585,-0.017157897,-0.5151424,0.89834505,0.5669562,25.82273,0.5261814,0.9415831,9.598714,15.946254,0.33258873,9.154357,0.874795,-1.0148612,6.141777,0.01424307,-0.0048239417,0.36358622,2.4691358,2.631579,0.16,0.04,0.13,0.09933109,-24.090084,C:/proje/ser_proje/dataset\Angry\1157_kz_eski.wav,Angry
25.216644,0.06623909,23.732824,25.849838,26.419903,2.6870785,32.723244,8.233434,21.101625,13.206522,1.3551841,0.79985964,0.3080692,1.1946627,2.4394803,2.131411,21.045334,16.475754,12.251606,4.731163,1.1231593,1.000141,24.447348,0.75655407,-0.99481416,-7.9284277,-19.413275,-0.70437604,4.3475776,2.9705973,0.019613413,1.0551738,1.5323224,0.71787614,2.9526038,1.2892978,-1.0208337,-6.8399544,23.851503,0.30765495,575.1187,0.33999303,1393.6022,0.110630915,-84.754944,-1.1448805,1475.976,0.16395237,1080.461,0.14357068,-87.69887,-1.0600258,2533.9087,0.11348216,842.6588,0.23816471,-96.64593,-0.8846052,-10.262018,-0.52499795,26.782331,0.24446434,0.057299443,0.3555787,-0.017501466,-0.89860654,1.8768401,0.52039176,38.15033,0.22487277,1.5986085,5.486295,-17.277596,-0.48757225,-0.09944932,-138.44046,0.46063167,15.852028,0.021521958,0.010809406,0.1986623,4.2105265,1.1111112,0.52,0.0,0.175,0.005,-19.258911,C:/proje/ser_proje/dataset\Angry\1157_kz_firildak.wav,Angry
23.787653,0.061310653,22.435059,23.946095,25.202822,2.7677631,38.11281,16.765253,51.117558,21.305866,1.1856972,0.6320798,0.30147615,1.3111707,1.794594,1.4931179,6.160546,2.364062,11.071777,2.5324664,0.67684364,0.72202235,17.118023,0.92948896,19.616198,0.93463236,5.241838,1.7604631,11.490333,0.72960865,0.036968384,1.1348579,1.2085752,0.5838197,2.0552864,2.0486906,-1.0481426,-8.265634,20.794579,0.30229512,492.78726,0.5098699,1131.0171,0.19136098,-36.307938,-1.836155,1580.7219,0.17609021,885.5963,0.35013005,-52.061455,-1.1382214,2452.7207,0.120299466,922.735,0.38517398,-52.387493,-1.131398,-13.611019,-0.46669355,21.356613,0.468927,0.035502963,0.783752,-0.025755038,-0.3813978,0.84088546,0.5314485,20.912424,0.67808867,18.687202,0.82766676,5.7246237,1.699866,9.667032,0.7649029,-5.267352,10.569821,-0.018261438,0.0019089372,0.3536959,3.3898306,3.773585,0.21,0.03,0.04,0.0,-22.559996,C:/proje/ser_proje/dataset\Angry\1157_kz_gezi.wav,Angry
26.291838,0.29839554,22.620478,23.96876,25.18851,2.5680332,313.75626,271.42203,29.134697,20.306908,0.93629277,0.8338747,0.12904212,0.83269954,1.702847,1.5738049,22.819489,10.5104,7.830225,7.963107,0.6409541,0.85940737,11.996326,0.9505444,6.393874,3.174083,8.594911,2.1481912,6.1069484,1.0788472,0.1037616,1.3215964,1.7181658,0.46537942,-0.54995,-6.70396,-2.680591,-2.9788811,16.035477,0.6359739,658.16327,0.5257664,1074.2938,0.33894354,-103.0909,-0.9104843,1693.8019,0.18438096,770.5507,0.57667714,-102.76335,-0.83840084,2659.7593,0.15038681,702.8146,0.36747676,-102.38708,-0.8482837,-6.15601,-1.5615569,14.673338,0.5929034,0.013877292,2.0269792,-0.0068136184,-2.5568895,0.9297313,0.48498318,9.749145,1.5535775,17.14008,1.252252,17.314138,1.0619574,6.3411155,0.8380384,-3.8261108,16.94364,0.012898243,0.009259145,0.41332272,4.054054,2.8985507,0.175,0.145,0.09666667,0.049888767,-26.832253,C:/proje/ser_proje/dataset\Angry\1157_kz_gicik.wav,Angry
26.355364,0.071304336,24.867226,27.03902,27.667425,2.8001995,11.30893,0.0,18.825136,42.169113,1.2346069,0.8601127,0.20016089,0.95052403,2.6720023,2.4718413,6.5213423,4.90474,6.667111,0.0,0.7856141,1.0855504,11.540571,2.1289074,7.5357046,1.9324708,-1.9683086,-4.287216,7.7626505,1.2409339,0.022048755,1.2071309,0.8251753,0.61886394,3.9047503,1.0382501,-4.935955,-1.3178343,18.89841,0.23777312,540.0345,0.47345588,1464.9651,0.143073,-119.26097,-0.79464227,1443.9523,0.18004419,1025.8168,0.0842205,-115.673065,-0.81057656,2385.3792,0.12761383,880.81226,0.24886473,-120.81092,-0.7252626,-8.619328,-0.5195855,20.879827,0.35649183,0.06827925,0.28608915,-0.0078088697,-0.5914587,1.6623536,0.3755511,32.780037,0.3796935,1.6869876,5.6898518,-8.215561,-0.98525983,14.895192,0.6530709,1.9478245,3.5586782,-0.007880371,-0.00040584514,0.18793064,1.369863,1.4705882,0.29,0.0,0.17999999,0.099999994,-19.942179,C:/proje/ser_proje/dataset\Angry\1157_kz_goz.wav,Angry
37.22286,0.39353606,25.671768,26.737844,57.51734,31.845573,1784.0128,0.0,-8.271776,20.712126,1.1408089,0.6682033,0.45956498,1.0948876,1.5348039,1.075239,10.435119,5.424761,14.375323,0.4139445,0.57590985,0.8049234,7.101677,3.7959476,-3.0831459,-2.753208,12.3671875,0.74774265,11.74861,0.8726785,0.04178825,0.8477723,1.1176347,0.54167545,-0.8621889,-7.4380627,-4.455291,-1.4141192,1.0341771,14.169342,505.53857,0.45448804,975.26666,0.42440087,-60.79541,-1.4454962,1555.5865,0.18345623,950.22656,0.17228335,-49.878437,-1.5575204,2458.7163,0.12897652,1010.4769,0.26876986,-46.8364,-1.701378,1.0885395,13.981264,7.969549,1.845157,0.015202621,1.8159229,-0.006566,-3.9460797,0.6987442,0.62398005,8.664825,3.5212922,-5.4529405,-1.1433109,10.622943,0.86597,14.464676,0.72779906,-1.3034259,8.073457,-0.0028063322,-0.00032694585,0.35390323,3.7974684,2.7027028,0.275,0.074999996,0.046666663,0.004714045,-24.456816,C:/proje/ser_proje/dataset\Angry\1157_kz_gunes.wav,Angry
26.974531,0.33439642,23.674376,24.85705,25.556885,1.8825092,1918.8684,1355.6454,500.00693,472.7411,0.56373185,0.9802453,0.07532115,0.31061935,1.110541,1.0352198,5.522407,3.647683,7.3630037,3.717411,0.31359217,1.2147448,12.074499,1.7101465,5.644775,1.4551772,10.688119,0.68251586,11.53741,0.89422953,0.027054284,1.1804112,1.3022455,0.54854405,2.4132826,2.239783,-6.849441,-4.8755527,15.646538,2.3524034,633.06433,0.44520864,1269.3783,0.3261101,-127.5481,-0.70198995,1575.4932,0.14403093,999.8818,0.30769256,-128.41391,-0.6677218,2625.3203,0.09128204,961.4038,0.22840913,-128.46051,-0.6431404,-10.550377,-0.98694634,22.54816,0.52720666,0.012855319,2.056886,-0.0074157077,-1.6310424,0.6396216,0.591958,24.81674,0.79339164,4.215908,1.6877158,11.79854,0.6462762,19.692366,0.5685226,-4.673392,14.076418,-0.027131049,0.00044804587,0.119332775,1.4492754,3.0534353,0.122499995,0.17181021,0.17999999,0.053851645,-27.522892,C:/proje/ser_proje/dataset\Angry\1157_kz_gurbuz.wav,Angry
24.941666,0.09277442,22.748089,24.637358,27.155563,4.4074745,66.76883,16.48504,39.746464,3.4597702,0.7715484,1.0468221,0.08431909,0.3748093,1.3245708,1.2402517,7.3946705,4.479282,9.526685,1.2187929,0.5909269,1.2670242,16.398335,0.8689342,5.4262624,1.5988401,9.303621,0.9929894,8.457439,1.1700149,0.03348966,0.63475084,2.1115692,0.85873824,2.1541283,1.1068268,2.9780002,2.78116,24.377403,0.32989267,549.1172,0.46603656,1127.1736,0.166175,-94.20508,-0.97592795,1582.3226,0.12580535,822.43555,0.15716517,-100.56023,-0.8435441,2651.7234,0.13599163,879.5384,0.32970005,-102.81905,-0.80776316,-12.845498,-0.5956378,20.122652,0.40332842,0.028428918,0.9833116,-0.014302393,-0.8517076,1.0258709,0.7854763,23.063837,0.5336331,7.0454907,1.4884812,14.401468,0.47642452,13.308729,0.5001392,-6.2629833,15.7480955,-6.935165e-06,0.001157581,0.14300682,2.6666667,2.857143,0.185,0.044999998,0.09333333,0.01699673,-24.206293,C:/proje/ser_proje/dataset\Angry\1157_kz_hekim.wav,Angry
25.006495,0.06145793,24.432102,25.188864,26.17168,1.7395782,21.990637,8.481728,33.967663,17.465567,1.1357094,0.87849903,0.105548345,1.0816218,1.9613585,1.8558102,11.187516,9.790913,9.116778,3.5620487,0.6872849,1.0686686,24.482327,0.28085423,10.765245,0.98701686,13.770931,0.7011925,1.9283271,2.608612,0.015628515,0.970187,1.1099184,0.87319195,4.814946,0.75548935,4.835519,1.3526354,24.229652,0.28845504,400.96848,0.15883972,1137.7017,0.13918847,-36.117283,-1.8912356,1444.0884,0.060106844,866.2853,0.31737295,-51.599663,-1.1972694,2388.7837,0.06411046,828.7093,0.41189125,-52.343945,-1.1703984,-16.25685,-0.26328978,23.871368,0.19445808,0.028191684,1.056855,-0.030369822,-0.34894434,0.8683304,0.8400295,26.157434,0.25285858,12.716942,0.8800888,14.441985,0.7186964,1.0980593,4.496243,-12.275043,23.834154,-0.032472763,-0.007083822,0.022509402,2.6666667,1.4285715,0.58,0.0,0.044999998,0.015,-20.536913,C:/proje/ser_proje/dataset\Angry\1157_kz_igde.wav,Angry
25.319418,0.07597066,24.128498,25.927937,26.463713,2.3352146,113.96543,117.95641,37.729427,26.641005,1.304045,0.82776743,0.10295208,1.2687669,2.3752294,2.2722774,20.926956,13.056392,17.754663,13.138597,0.9960157,0.93515426,21.882015,0.9063848,7.0328655,1.3175256,-4.696786,-2.7624223,5.0412827,2.277201,0.019736513,0.820388,1.7050768,0.5840737,2.7770815,0.84289134,1.5506511,3.8000207,22.60119,0.36402035,517.08923,0.42064172,1347.8118,0.12093968,-73.21384,-1.1992633,1446.5094,0.17018555,1008.39056,0.07448257,-75.65745,-1.1210028,2485.8577,0.15849322,854.6769,0.36270115,-83.907906,-0.942377,-11.276318,-0.44498518,23.945982,0.26643893,0.030119322,0.9703422,-0.012217143,-0.7591762,1.4191729,0.64253765,32.130024,0.34695208,4.2689414,1.6252203,-5.2675257,-2.2256792,6.8667116,1.8747334,-1.1375146,9.312261,-0.0036410172,0.0031489762,0.33385587,3.3707867,2.3809524,0.26999998,0.19,0.08333333,0.04109609,-20.799187,C:/proje/ser_proje/dataset\Angry\1157_kz_isirgan.wav,Angry
22.517418,0.12516975,20.406517,23.76743,24.64141,4.234894,84.58674,68.541405,46.200806,21.63738,0.9892533,0.86978376,0.13141376,0.8234942,1.8169214,1.6855075,9.246337,4.4396973,16.10697,7.507318,0.7594844,1.1156884,25.158562,0.81789255,4.912277,2.3829396,2.6934464,6.618413,-2.6848476,-5.2258725,0.04244314,1.0975914,1.9811732,0.6134963,0.6168204,6.096139,2.0847044,4.207664,21.833748,0.43325993,815.40466,0.30680567,1343.0405,0.2981612,-64.95511,-1.2681857,1730.2037,0.17317523,1154.5669,0.3666956,-72.13989,-1.070843,2805.998,0.08929742,911.71606,0.25006127,-76.65358,-0.96957093,-12.142128,-0.5752509,24.882315,0.40677068,0.019015823,1.9541918,-0.021889912,-0.85703415,1.0754882,0.81835985,31.376062,0.60619915,3.5613499,3.4479446,-0.9195145,-20.101948,-5.4430957,-2.8258157,-7.9000864,17.454823,-0.014797327,-0.010560475,0.1797862,2.3255816,3.7037036,0.18333334,0.05436502,0.06666666,0.023570227,-22.621109,C:/proje/ser_proje/dataset\Angry\1157_kz_japon.wav,Angry
24.221327,0.034804154,23.371414,24.081858,24.96047,1.589056,7.8834534,0.0,4.5396914,5.768475,0.6384114,1.4047221,0.07385706,0.10149228,1.1399206,1.0660635,7.5495334,5.956658,9.786664,4.890006,0.33756533,1.6784203,16.359026,0.88190603,3.571026,1.0059081,2.0513182,5.6146603,-4.4383206,-2.483912,0.008821186,0.46218854,1.4938564,0.9863909,3.965112,0.703216,-0.17600672,-25.468143,22.544828,0.27145347,443.6638,0.4008657,1260.7926,0.11377402,-147.77206,-0.59064835,1315.314,0.19044487,917.52014,0.10622661,-147.74884,-0.5801197,2435.1516,0.1303148,718.74976,0.230074,-152.55914,-0.5095159,-10.49219,-0.5319335,25.643715,0.37115964,0.0498227,0.33215,-0.031387843,-0.33746544,1.1472833,0.49631777,34.434288,0.31433606,4.535964,1.1278493,-10.143105,-1.1967279,-15.695747,-0.6284354,-7.5164003,16.752403,-0.014684415,-0.0032899303,0.055042565,2.5210085,0.877193,0.29999998,0.0,0.405,0.015,-23.892271,C:/proje/ser_proje/dataset\Angry\1157_kz_kagit.wav,Angry
25.972578,0.1304427,22.758865,25.607813,28.749496,5.990631,136.50888,87.929016,49.356125,11.655203,1.4197028,0.8714279,0.079270065,1.4172517,2.6795888,2.6003187,20.328274,8.635965,19.738579,5.5268064,1.4950958,1.0020596,26.461088,0.5355392,1.1074111,6.5215845,-6.7441707,-2.6689808,-7.2847924,-1.9910173,0.04981539,0.9523532,2.0035543,0.5568474,0.8168714,4.6387944,1.5749214,4.5657897,20.204796,0.44581643,526.8429,0.42506292,1312.8289,0.16309687,-56.121758,-1.4776816,1447.896,0.208618,1036.075,0.16415982,-55.661224,-1.4398679,2519.3179,0.14576446,863.1968,0.6228902,-67.66796,-1.0757904,-9.4649515,-0.89887094,24.866863,0.2970432,0.035675716,1.1050689,-0.020769376,-1.0484865,2.1152282,0.6618505,30.844128,0.46748176,0.002569986,3140.661,-13.49918,-1.2819452,-12.172435,-1.1287311,-11.492188,21.369944,-0.026749453,-0.007826619,0.10798674,3.529412,2.5316458,0.285,0.015,0.056666665,0.01699673,-17.814194,C:/proje/ser_proje/dataset\Angry\1157_kz_karton.wav,Angry
24.357723,0.08693707,21.447353,24.866238,26.381855,4.9345016,24.257515,13.470084,38.854393,3.5672398,1.2881786,0.78339595,0.10693813,1.3511605,2.389267,2.2823288,20.304602,10.639902,14.246665,5.0874286,0.9554564,0.9318839,19.96714,0.74516296,4.2600937,1.6848664,9.529329,0.8240249,0.24622267,30.592825,0.025589645,0.93132085,1.7930253,0.79703236,2.0796049,1.5556731,1.6412092,5.150535,22.093172,0.18041678,417.30417,0.42517087,1131.3398,0.14514676,-70.587555,-1.3329163,1416.9244,0.13338673,866.62164,0.23608927,-83.168106,-1.0181919,2375.9683,0.11105252,800.3241,0.17227282,-85.508606,-0.96997917,-13.965855,-0.48507175,23.357746,0.2594819,0.04977407,0.42554253,-0.026415667,-0.35426274,1.459143,0.5556644,28.505423,0.34257266,5.191119,1.5328078,11.966759,0.5786171,0.2784922,29.809431,-4.6989627,12.64066,0.015930215,-0.008544569,0.26657608,4.477612,1.6129032,0.39,0.0,0.099999994,0.07,-21.108253,C:/proje/ser_proje/dataset\Angry\1157_kz_kedi.wav,Angry
